mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,87,10,(4;3;0),(0;2;4),35,120,120.0,30.0 + 25.0 + 30.0
2,1,reshuffle,204,10,(4;3;1),(0;2;3),65,150,150.0,30.0 + 25.0 + 30.0
3,2,reshuffle,197,10,(4;3;2),(0;2;2),95,180,180.0,30.0 + 25.0 + 30.0
4,0,reshuffle,80,10,(4;3;3),(0;3;2),145,225,225.0,30.0 + 20.0 + 30.0
5,1,reshuffle,253,10,(4;3;4),(0;3;1),175,255,255.0,30.0 + 20.0 + 30.0
6,2,reshuffle,113,10,(4;3;5),(0;3;0),205,285,285.0,30.0 + 20.0 + 30.0
7,0,target,10,10,(4;3;6),WS 1 (Port 1),245,360,360.0,30.0 + 45.0 + 30.0 + 10.0
8,0,return,10,10,WS 1 (Port 1),(1;0;1),364,439,439.0,30.0 + 15.0 + 30.0
9,1,reshuffle,150,24,(1;4;0),(0;6;6),265,340,340.0,30.0 + 15.0 + 30.0
10,2,reshuffle,35,24,(1;4;1),(0;6;5),295,370,370.0,30.0 + 15.0 + 30.0
11,1,target,24,24,(1;4;2),WS 1 (Port 1),355,460,460.0,30.0 + 35.0 + 30.0 + 10.0
12,0,return,24,24,WS 1 (Port 1),(1;0;0),468,543,543.0,30.0 + 15.0 + 30.0
13,2,reshuffle,386,75,(1;2;4),(0;6;4),395,480,480.0,30.0 + 25.0 + 30.0
14,1,reshuffle,186,75,(1;2;5),(0;6;3),475,560,560.0,30.0 + 25.0 + 30.0
15,2,reshuffle,395,75,(1;2;6),(0;6;2),505,590,590.0,30.0 + 25.0 + 30.0
16,0,target,75,75,(1;2;7),WS 1 (Port 1),553,648,648.0,30.0 + 25.0 + 30.0 + 10.0
17,0,return,75,75,WS 1 (Port 1),(1;1;2),652,732,732.0,30.0 + 20.0 + 30.0
18,1,target,57,57,(4;7;1),WS 2 (Port 1),585,725,725.0,30.0 + 70.0 + 30.0 + 10.0
19,1,return,57,57,WS 2 (Port 1),(1;1;1),733,818,818.0,30.0 + 25.0 + 30.0
20,2,reshuffle,377,117,(2;4;3),(0;6;1),610,690,690.0,30.0 + 20.0 + 30.0
21,2,reshuffle,119,117,(2;4;4),(0;6;0),710,790,790.0,30.0 + 20.0 + 30.0
22,0,reshuffle,185,117,(2;4;5),(0;7;2),752,837,837.0,30.0 + 25.0 + 30.0
23,2,target,117,117,(2;4;6),WS 2 (Port 1),810,925,925.0,30.0 + 45.0 + 30.0 + 10.0
24,0,return,117,117,WS 2 (Port 1),(1;1;0),949,1034,1034.0,30.0 + 25.0 + 30.0
25,1,target,197,197,(0;2;2),WS 2 (Port 2),828,923,923.0,30.0 + 25.0 + 30.0 + 10.0
26,1,return,197,197,WS 2 (Port 2),(0;2;2),927,1012,1012.0,30.0 + 25.0 + 30.0
27,2,reshuffle,112,246,(3;9;0),(0;2;1),990,1100,1100.0,30.0 + 50.0 + 30.0
28,1,reshuffle,233,246,(3;9;1),(0;2;0),1062,1172,1172.0,30.0 + 50.0 + 30.0
29,0,reshuffle,352,246,(3;9;2),(0;7;1),1092,1177,1177.0,30.0 + 25.0 + 30.0
30,2,reshuffle,201,246,(3;9;3),(0;7;0),1150,1235,1235.0,30.0 + 25.0 + 30.0
31,0,reshuffle,256,246,(3;9;4),(0;8;5),1202,1282,1282.0,30.0 + 20.0 + 30.0
32,1,reshuffle,179,246,(3;9;5),(0;8;4),1232,1312,1312.0,30.0 + 20.0 + 30.0
33,2,reshuffle,276,246,(3;9;6),(0;8;3),1262,1342,1342.0,30.0 + 20.0 + 30.0
34,0,target,246,246,(3;9;7),WS 2 (Port 1),1302,1447,1447.0,30.0 + 75.0 + 30.0 + 10.0
35,0,return,246,246,WS 2 (Port 1),(2;0;0),1451,1536,1536.0,30.0 + 25.0 + 30.0
