mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,30,118,(2;2;1),(0;0;7),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,52,118,(2;2;2),(0;0;6),50,130,130.0,30.0 + 20.0 + 30.0
3,2,reshuffle,74,118,(2;2;3),(0;0;5),80,160,160.0,30.0 + 20.0 + 30.0
4,0,reshuffle,96,118,(2;2;4),(0;0;4),120,200,200.0,30.0 + 20.0 + 30.0
5,1,target,118,118,(2;2;5),WS 1 (Port 1),150,250,250.0,30.0 + 30.0 + 30.0 + 10.0
6,0,return,118,118,WS 1 (Port 1),(0;0;3),256,326,326.0,30.0 + 10.0 + 30.0
7,2,reshuffle,8,173,(5;2;0),(0;0;2),195,356,356.0,30.0 + 101.0 + 30.0
8,1,target,173,173,(5;2;1),WS 1 (Port 1),285,400,400.0,30.0 + 45.0 + 30.0 + 10.0
9,0,return,173,173,WS 1 (Port 1),(0;0;1),460,530,530.0,30.0 + 10.0 + 30.0
10,1,reshuffle,15,180,(1;6;1),(0;0;0),435,560,560.0,30.0 + 65.0 + 30.0
11,2,reshuffle,37,180,(1;6;2),(0;1;7),465,555,555.0,30.0 + 30.0 + 30.0
12,0,reshuffle,59,180,(1;6;3),(0;1;6),565,655,655.0,30.0 + 30.0 + 30.0
13,1,reshuffle,81,180,(1;6;4),(0;1;5),595,685,685.0,30.0 + 30.0 + 30.0
14,2,reshuffle,103,180,(1;6;5),(0;1;4),625,715,715.0,30.0 + 30.0 + 30.0
15,0,reshuffle,125,180,(1;6;6),(0;1;3),685,775,775.0,30.0 + 30.0 + 30.0
16,1,target,180,180,(1;6;7),WS 1 (Port 1),715,830,830.0,30.0 + 45.0 + 30.0 + 10.0
17,0,return,180,180,WS 1 (Port 1),(0;1;2),834,909,909.0,30.0 + 15.0 + 30.0
