mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,13,57,(1;8;1),(0;0;7),45,150,150.0,30.0 + 45.0 + 30.0
2,1,reshuffle,35,57,(1;8;2),(0;0;6),75,180,180.0,30.0 + 45.0 + 30.0
3,2,target,57,57,(1;8;3),WS 2 (Port 1),105,235,235.0,30.0 + 60.0 + 30.0 + 10.0
4,0,return,57,57,WS 2 (Port 1),(0;1;7),243,323,323.0,30.0 + 20.0 + 30.0
5,1,reshuffle,14,58,(1;7;1),(0;1;6),220,353,353.0,30.0 + 73.0 + 30.0
6,2,reshuffle,36,58,(1;7;2),(0;1;5),280,383,383.0,30.0 + 43.0 + 30.0
7,0,target,58,58,(1;7;3),WS 2 (Port 1),358,483,483.0,30.0 + 55.0 + 30.0 + 10.0
8,0,return,58,58,WS 2 (Port 1),(1;0;0),491,571,571.0,30.0 + 20.0 + 30.0
9,1,reshuffle,15,59,(1;6;1),(0;2;7),383,468,468.0,30.0 + 25.0 + 30.0
10,2,reshuffle,37,59,(1;6;2),(0;2;6),413,498,498.0,30.0 + 25.0 + 30.0
11,1,target,59,59,(1;6;3),WS 2 (Port 1),493,613,613.0,30.0 + 50.0 + 30.0 + 10.0
12,0,return,59,59,WS 2 (Port 1),(1;1;0),617,702,702.0,30.0 + 25.0 + 30.0
13,2,target,10,10,(5;0;0),WS 1 (Port 1),533,638,638.0,30.0 + 35.0 + 30.0 + 10.0
14,1,return,10,10,WS 1 (Port 1),(2;0;0),662,742,742.0,30.0 + 20.0 + 30.0
15,2,reshuffle,11,33,(1;10;1),(0;3;7),693,793,793.0,30.0 + 40.0 + 30.0
16,0,target,33,33,(1;10;2),WS 2 (Port 1),747,887,887.0,30.0 + 70.0 + 30.0 + 10.0
17,0,return,33,33,WS 2 (Port 1),(1;2;0),891,981,981.0,30.0 + 30.0 + 30.0
18,1,reshuffle,12,34,(1;9;1),(0;4;7),792,882,882.0,30.0 + 30.0 + 30.0
19,2,target,34,34,(1;9;2),WS 2 (Port 1),828,963,963.0,30.0 + 65.0 + 30.0 + 10.0
20,1,return,34,34,WS 2 (Port 1),(2;1;0),971,1061,1061.0,30.0 + 30.0 + 30.0
21,2,target,35,35,(0;0;6),WS 2 (Port 1),968,1053,1053.0,30.0 + 15.0 + 30.0 + 10.0
22,0,return,35,35,WS 2 (Port 1),(0;0;6),1061,1136,1136.0,30.0 + 15.0 + 30.0
23,2,target,36,36,(0;1;5),WS 2 (Port 1),1063,1153,1153.0,30.0 + 20.0 + 30.0 + 10.0
24,0,return,36,36,WS 2 (Port 1),(0;0;5),1161,1236,1236.0,30.0 + 15.0 + 30.0
25,1,target,37,37,(0;2;6),WS 2 (Port 2),1076,1171,1171.0,30.0 + 25.0 + 30.0 + 10.0
26,1,return,37,37,WS 2 (Port 2),(0;0;4),1179,1266,1266.0,30.0 + 27.0 + 30.0
27,2,target,56,56,(1;9;3),WS 2 (Port 1),1208,1343,1343.0,30.0 + 65.0 + 30.0 + 10.0
28,0,return,56,56,WS 2 (Port 1),(0;0;3),1347,1422,1422.0,30.0 + 15.0 + 30.0
29,1,target,11,11,(0;3;7),WS 1 (Port 1),1281,1376,1376.0,30.0 + 25.0 + 30.0 + 10.0
30,1,return,11,11,WS 1 (Port 1),(0;0;2),1378,1452,1452.0,30.0 + 14.0 + 30.0
