mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,134,1,(1;3;5),(0;2;4),20,90,90.0,30.0 + 10.0 + 30.0
2,1,target,1,1,(1;3;6),WS 2 (Port 1),50,155,155.0,30.0 + 35.0 + 30.0 + 10.0
3,0,return,1,1,WS 2 (Port 1),(1;0;1),163,243,243.0,30.0 + 20.0 + 30.0
4,2,reshuffle,316,5,(1;7;0),(0;2;3),40,130,130.0,30.0 + 30.0 + 30.0
5,2,target,5,5,(1;7;1),WS 2 (Port 1),160,285,285.0,30.0 + 55.0 + 30.0 + 10.0
6,0,return,5,5,WS 2 (Port 1),(1;0;0),289,369,369.0,30.0 + 20.0 + 30.0
7,1,reshuffle,47,14,(1;6;5),(0;2;2),195,280,280.0,30.0 + 25.0 + 30.0
8,1,reshuffle,161,14,(1;6;6),(0;2;1),305,390,390.0,30.0 + 25.0 + 30.0
9,2,target,14,14,(1;6;7),WS 2 (Port 1),335,455,455.0,30.0 + 50.0 + 30.0 + 10.0
10,0,return,14,14,WS 2 (Port 1),(0;2;0),463,548,548.0,30.0 + 25.0 + 30.0
11,1,reshuffle,45,54,(5;2;5),(0;3;2),415,505,505.0,30.0 + 30.0 + 30.0
12,2,reshuffle,245,54,(5;2;6),(0;3;1),495,585,585.0,30.0 + 30.0 + 30.0
13,1,target,54,54,(5;2;7),WS 2 (Port 1),535,655,655.0,30.0 + 50.0 + 30.0 + 10.0
14,0,return,54,54,WS 2 (Port 1),(1;1;2),657,742,742.0,30.0 + 25.0 + 30.0
15,2,reshuffle,140,338,(0;10;1),(0;3;0),620,715,715.0,30.0 + 35.0 + 30.0
16,1,target,338,338,(0;10;2),WS 2 (Port 1),710,845,845.0,30.0 + 65.0 + 30.0 + 10.0
17,0,return,338,338,WS 2 (Port 1),(1;1;1),853,938,938.0,30.0 + 25.0 + 30.0
18,2,reshuffle,150,35,(1;4;0),(0;6;6),725,800,800.0,30.0 + 15.0 + 30.0
19,2,target,35,35,(1;4;1),WS 2 (Port 1),815,925,925.0,30.0 + 40.0 + 30.0 + 10.0
20,1,return,35,35,WS 2 (Port 1),(1;1;0),941,1026,1026.0,30.0 + 25.0 + 30.0
