mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,31,75,(2;1;1),(0;0;7),15,90,90.0,30.0 + 15.0 + 30.0
2,1,reshuffle,53,75,(2;1;2),(0;0;6),45,120,120.0,30.0 + 15.0 + 30.0
3,2,target,75,75,(2;1;3),WS 2 (Port 1),75,175,175.0,30.0 + 30.0 + 30.0 + 10.0
4,0,return,75,75,WS 2 (Port 1),(0;0;5),183,258,258.0,30.0 + 15.0 + 30.0
5,1,target,20,20,(1;1;1),WS 2 (Port 1),130,225,225.0,30.0 + 25.0 + 30.0 + 10.0
6,1,return,20,20,WS 2 (Port 1),(0;0;4),231,306,306.0,30.0 + 15.0 + 30.0
7,2,reshuffle,32,76,(2;0;1),(0;0;3),190,336,336.0,30.0 + 86.0 + 30.0
8,0,reshuffle,54,76,(2;0;2),(0;0;2),268,366,366.0,30.0 + 38.0 + 30.0
9,1,target,76,76,(2;0;3),WS 2 (Port 1),316,411,411.0,30.0 + 25.0 + 30.0 + 10.0
10,0,return,76,76,WS 2 (Port 1),(0;0;1),421,496,496.0,30.0 + 15.0 + 30.0
11,1,reshuffle,30,118,(2;2;1),(0;0;0),436,526,526.0,30.0 + 30.0 + 30.0
12,2,reshuffle,52,118,(2;2;2),(0;1;7),466,541,541.0,30.0 + 15.0 + 30.0
13,0,reshuffle,74,118,(2;2;3),(0;1;6),516,591,591.0,30.0 + 15.0 + 30.0
14,1,reshuffle,96,118,(2;2;4),(0;1;5),546,621,621.0,30.0 + 15.0 + 30.0
15,2,target,118,118,(2;2;5),WS 2 (Port 1),576,681,681.0,30.0 + 35.0 + 30.0 + 10.0
16,0,return,118,118,WS 2 (Port 1),(0;1;4),687,767,767.0,30.0 + 20.0 + 30.0
