mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,24,24,(2;8;1),WS 1 (Port 1),50,180,180.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,24,24,WS 1 (Port 1),(0;0;7),182,252,252.0,30.0 + 10.0 + 30.0
3,1,reshuffle,30,118,(2;2;1),(0;0;6),20,282,282.0,30.0 + 202.0 + 30.0
4,2,reshuffle,52,118,(2;2;2),(0;0;5),50,312,312.0,30.0 + 202.0 + 30.0
5,0,reshuffle,74,118,(2;2;3),(0;0;4),272,352,352.0,30.0 + 20.0 + 30.0
6,1,reshuffle,96,118,(2;2;4),(0;0;3),302,382,382.0,30.0 + 20.0 + 30.0
7,2,target,118,118,(2;2;5),WS 1 (Port 1),332,432,432.0,30.0 + 30.0 + 30.0 + 10.0
8,0,return,118,118,WS 1 (Port 1),(0;0;2),434,504,504.0,30.0 + 10.0 + 30.0
9,1,reshuffle,31,97,(2;1;1),(0;0;1),397,534,534.0,30.0 + 77.0 + 30.0
10,2,reshuffle,53,97,(2;1;2),(0;0;0),447,564,564.0,30.0 + 57.0 + 30.0
11,0,reshuffle,75,97,(2;1;3),(0;1;7),519,589,589.0,30.0 + 10.0 + 30.0
12,1,target,97,97,(2;1;4),WS 1 (Port 1),549,644,644.0,30.0 + 25.0 + 30.0 + 10.0
13,0,return,97,97,WS 1 (Port 1),(1;0;0),656,731,731.0,30.0 + 15.0 + 30.0
14,2,target,75,75,(0;1;7),WS 1 (Port 2),594,679,679.0,30.0 + 15.0 + 30.0 + 10.0
15,1,return,75,75,WS 1 (Port 2),(0;1;7),681,756,756.0,30.0 + 15.0 + 30.0
16,2,reshuffle,13,57,(1;8;1),(0;1;6),724,824,824.0,30.0 + 40.0 + 30.0
17,0,reshuffle,35,57,(1;8;2),(0;1;5),771,871,871.0,30.0 + 40.0 + 30.0
18,1,target,57,57,(1;8;3),WS 1 (Port 1),801,926,926.0,30.0 + 55.0 + 30.0 + 10.0
19,0,return,57,57,WS 1 (Port 1),(0;1;4),932,1007,1007.0,30.0 + 15.0 + 30.0
20,2,reshuffle,12,56,(1;9;1),(0;1;3),869,1037,1037.0,30.0 + 108.0 + 30.0
21,1,reshuffle,34,56,(1;9;2),(0;1;2),976,1081,1081.0,30.0 + 45.0 + 30.0
22,0,target,56,56,(1;9;3),WS 1 (Port 1),1052,1182,1182.0,30.0 + 60.0 + 30.0 + 10.0
23,0,return,56,56,WS 1 (Port 1),(0;1;1),1186,1261,1261.0,30.0 + 15.0 + 30.0
24,2,target,10,10,(5;0;0),WS 1 (Port 2),1067,1172,1172.0,30.0 + 35.0 + 30.0 + 10.0
25,1,return,10,10,WS 1 (Port 2),(0;1;0),1174,1291,1291.0,30.0 + 57.0 + 30.0
26,2,target,20,20,(1;1;1),WS 1 (Port 1),1182,1272,1272.0,30.0 + 20.0 + 30.0 + 10.0
27,2,return,20,20,WS 1 (Port 1),(0;2;7),1274,1354,1354.0,30.0 + 20.0 + 30.0
28,0,target,27,27,(2;5;1),WS 2 (Port 1),1291,1411,1411.0,30.0 + 50.0 + 30.0 + 10.0
29,0,return,27,27,WS 2 (Port 1),(0;2;6),1437,1522,1522.0,30.0 + 25.0 + 30.0
