mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,63,195,(2;2;2),(0;0;5),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,41,195,(2;2;3),(0;0;4),50,130,130.0,30.0 + 20.0 + 30.0
3,2,reshuffle,10,195,(2;2;4),(0;0;3),80,160,160.0,30.0 + 20.0 + 30.0
4,0,reshuffle,341,195,(2;2;5),(0;0;2),120,200,200.0,30.0 + 20.0 + 30.0
5,1,target,195,195,(2;2;6),WS 2 (Port 1),150,255,255.0,30.0 + 35.0 + 30.0 + 10.0
6,0,return,195,195,WS 2 (Port 1),(0;0;1),261,336,336.0,30.0 + 15.0 + 30.0
7,2,target,31,31,(3;3;1),WS 2 (Port 1),190,305,305.0,30.0 + 45.0 + 30.0 + 10.0
8,1,return,31,31,WS 2 (Port 1),(0;0;0),309,384,384.0,30.0 + 15.0 + 30.0
9,2,reshuffle,77,24,(1;5;2),(0;1;5),340,425,425.0,30.0 + 25.0 + 30.0
10,0,reshuffle,55,24,(1;5;3),(0;1;4),370,455,455.0,30.0 + 25.0 + 30.0
11,1,target,24,24,(1;5;4),WS 2 (Port 1),414,529,529.0,30.0 + 45.0 + 30.0 + 10.0
12,0,return,24,24,WS 2 (Port 1),(0;1;3),535,615,615.0,30.0 + 20.0 + 30.0
13,1,reshuffle,73,20,(1;1;2),(0;1;2),544,645,645.0,30.0 + 41.0 + 30.0
14,2,reshuffle,51,20,(1;1;3),(0;1;1),574,675,675.0,30.0 + 41.0 + 30.0
15,0,target,20,20,(1;1;4),WS 2 (Port 1),620,715,715.0,30.0 + 25.0 + 30.0 + 10.0
16,0,return,20,20,WS 2 (Port 1),(0;1;0),717,797,797.0,30.0 + 20.0 + 30.0
17,1,target,75,75,(1;3;2),WS 2 (Port 1),660,765,765.0,30.0 + 35.0 + 30.0 + 10.0
18,1,return,75,75,WS 2 (Port 1),(1;0;1),771,851,851.0,30.0 + 20.0 + 30.0
