mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,13,79,(1;8;1),(0;0;7),45,150,150.0,30.0 + 45.0 + 30.0
2,1,reshuffle,35,79,(1;8;2),(0;0;6),75,180,180.0,30.0 + 45.0 + 30.0
3,2,reshuffle,57,79,(1;8;3),(0;0;5),105,210,210.0,30.0 + 45.0 + 30.0
4,0,target,79,79,(1;8;4),WS 2 (Port 1),195,325,325.0,30.0 + 60.0 + 30.0 + 10.0
5,0,return,79,79,WS 2 (Port 1),(0;0;4),343,418,418.0,30.0 + 15.0 + 30.0
6,1,reshuffle,15,180,(1;6;1),(0;0;3),215,448,448.0,30.0 + 173.0 + 30.0
7,2,reshuffle,37,180,(1;6;2),(0;0;2),245,478,478.0,30.0 + 173.0 + 30.0
8,0,reshuffle,59,180,(1;6;3),(0;0;1),453,548,548.0,30.0 + 35.0 + 30.0
9,1,reshuffle,81,180,(1;6;4),(0;0;0),483,578,578.0,30.0 + 35.0 + 30.0
10,2,reshuffle,103,180,(1;6;5),(0;1;7),513,603,603.0,30.0 + 30.0 + 30.0
11,0,reshuffle,125,180,(1;6;6),(0;1;6),583,673,673.0,30.0 + 30.0 + 30.0
12,1,target,180,180,(1;6;7),WS 2 (Port 1),613,733,733.0,30.0 + 50.0 + 30.0 + 10.0
13,0,return,180,180,WS 2 (Port 1),(0;1;5),737,817,817.0,30.0 + 20.0 + 30.0
