mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,46,191,(5;9;4),(0;2;4),70,190,190.0,30.0 + 60.0 + 30.0
2,1,reshuffle,261,191,(5;9;5),(0;2;3),100,220,220.0,30.0 + 60.0 + 30.0
3,2,target,191,191,(5;9;6),WS 2 (Port 1),130,285,285.0,30.0 + 85.0 + 30.0 + 10.0
4,0,return,191,191,WS 2 (Port 1),(1;0;1),297,377,377.0,30.0 + 20.0 + 30.0
5,1,reshuffle,102,31,(2;9;0),(0;2;2),265,370,370.0,30.0 + 45.0 + 30.0
6,2,reshuffle,264,31,(2;9;1),(0;2;1),345,450,450.0,30.0 + 45.0 + 30.0
7,1,target,31,31,(2;9;2),WS 2 (Port 1),415,555,555.0,30.0 + 70.0 + 30.0 + 10.0
8,0,return,31,31,WS 2 (Port 1),(1;0;0),559,639,639.0,30.0 + 20.0 + 30.0
9,2,reshuffle,23,190,(4;5;0),(0;2;0),485,580,580.0,30.0 + 35.0 + 30.0
10,1,reshuffle,205,190,(4;5;1),(0;3;2),605,695,695.0,30.0 + 30.0 + 30.0
11,2,reshuffle,358,190,(4;5;2),(0;3;1),635,725,725.0,30.0 + 30.0 + 30.0
12,0,reshuffle,248,190,(4;5;3),(0;3;0),679,769,769.0,30.0 + 30.0 + 30.0
13,1,reshuffle,145,190,(4;5;4),(0;6;6),725,810,810.0,30.0 + 25.0 + 30.0
14,2,target,190,190,(4;5;5),WS 2 (Port 1),755,885,885.0,30.0 + 60.0 + 30.0 + 10.0
15,0,return,190,190,WS 2 (Port 1),(1;1;2),929,1014,1014.0,30.0 + 25.0 + 30.0
