mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,386,75,(1;2;4),(0;2;4),15,80,80.0,30.0 + 5.0 + 30.0
2,1,reshuffle,186,75,(1;2;5),(0;2;3),45,110,110.0,30.0 + 5.0 + 30.0
3,2,reshuffle,395,75,(1;2;6),(0;2;2),75,140,140.0,30.0 + 5.0 + 30.0
4,0,target,75,75,(1;2;7),WS 2 (Port 1),105,205,205.0,30.0 + 30.0 + 30.0 + 10.0
5,0,return,75,75,WS 2 (Port 1),(1;0;1),213,293,293.0,30.0 + 20.0 + 30.0
6,1,reshuffle,183,0,(3;5;2),(0;2;1),140,230,230.0,30.0 + 30.0 + 30.0
7,2,reshuffle,98,0,(3;5;3),(0;3;2),170,255,255.0,30.0 + 25.0 + 30.0
8,1,reshuffle,224,0,(3;5;4),(0;3;1),260,345,345.0,30.0 + 25.0 + 30.0
9,2,target,0,0,(3;5;5),WS 2 (Port 1),290,415,415.0,30.0 + 55.0 + 30.0 + 10.0
10,0,return,0,0,WS 2 (Port 1),(1;0;0),423,503,503.0,30.0 + 20.0 + 30.0
11,1,reshuffle,87,10,(4;3;0),(0;3;0),365,445,445.0,30.0 + 20.0 + 30.0
12,2,reshuffle,204,10,(4;3;1),(0;6;6),455,550,550.0,30.0 + 35.0 + 30.0
13,1,reshuffle,197,10,(4;3;2),(0;7;2),485,585,585.0,30.0 + 40.0 + 30.0
14,0,reshuffle,80,10,(4;3;3),(0;7;1),533,633,633.0,30.0 + 40.0 + 30.0
15,2,reshuffle,253,10,(4;3;4),(0;7;0),585,685,685.0,30.0 + 40.0 + 30.0
16,1,reshuffle,113,10,(4;3;5),(0;8;5),625,730,730.0,30.0 + 45.0 + 30.0
17,0,target,10,10,(4;3;6),WS 2 (Port 1),673,793,793.0,30.0 + 50.0 + 30.0 + 10.0
18,0,return,10,10,WS 2 (Port 1),(1;1;2),801,886,886.0,30.0 + 25.0 + 30.0
19,2,target,27,27,(5;3;0),WS 2 (Port 1),730,855,855.0,30.0 + 55.0 + 30.0 + 10.0
20,1,return,27,27,WS 2 (Port 1),(1;1;1),863,948,948.0,30.0 + 25.0 + 30.0
21,2,reshuffle,3,42,(2;5;2),(0;8;4),895,980,980.0,30.0 + 25.0 + 30.0
22,0,reshuffle,361,42,(2;5;3),(0;8;3),925,1010,1010.0,30.0 + 25.0 + 30.0
23,1,target,42,42,(2;5;4),WS 2 (Port 1),973,1093,1093.0,30.0 + 50.0 + 30.0 + 10.0
24,0,return,42,42,WS 2 (Port 1),(1;1;0),1101,1186,1186.0,30.0 + 25.0 + 30.0
25,2,target,44,44,(2;1;2),WS 2 (Port 2),1025,1125,1125.0,30.0 + 30.0 + 30.0 + 10.0
26,1,return,44,44,WS 2 (Port 2),(2;0;0),1133,1218,1218.0,30.0 + 25.0 + 30.0
27,2,target,56,56,(0;0;0),WS 2 (Port 1),1130,1215,1215.0,30.0 + 15.0 + 30.0 + 10.0
28,0,return,56,56,WS 2 (Port 1),(0;0;0),1223,1298,1298.0,30.0 + 15.0 + 30.0
29,1,target,71,71,(2;10;5),WS 2 (Port 1),1268,1413,1413.0,30.0 + 75.0 + 30.0 + 10.0
30,0,return,71,71,WS 2 (Port 1),(1;2;7),1421,1511,1511.0,30.0 + 30.0 + 30.0
31,2,reshuffle,36,95,(1;9;0),(0;8;2),1270,1340,1340.0,30.0 + 10.0 + 30.0
32,2,target,95,95,(1;9;1),WS 2 (Port 1),1350,1485,1485.0,30.0 + 65.0 + 30.0 + 10.0
33,1,return,95,95,WS 2 (Port 1),(1;2;6),1493,1583,1583.0,30.0 + 30.0 + 30.0
34,2,reshuffle,392,99,(1;10;0),(0;8;1),1545,1620,1620.0,30.0 + 15.0 + 30.0
35,0,reshuffle,235,99,(1;10;1),(0;8;0),1575,1650,1650.0,30.0 + 15.0 + 30.0
36,1,reshuffle,304,99,(1;10;2),(0;9;4),1623,1693,1693.0,30.0 + 10.0 + 30.0
37,2,reshuffle,206,99,(1;10;3),(0;9;3),1653,1723,1723.0,30.0 + 10.0 + 30.0
38,0,reshuffle,60,99,(1;10;4),(0;9;2),1683,1753,1753.0,30.0 + 10.0 + 30.0
39,1,reshuffle,341,99,(1;10;5),(0;9;1),1713,1783,1783.0,30.0 + 10.0 + 30.0
40,2,target,99,99,(1;10;6),WS 2 (Port 1),1743,1883,1883.0,30.0 + 70.0 + 30.0 + 10.0
41,0,return,99,99,WS 2 (Port 1),(1;2;5),1891,1981,1981.0,30.0 + 30.0 + 30.0
42,1,reshuffle,15,108,(4;1;5),(0;9;0),1843,1963,1963.0,30.0 + 60.0 + 30.0
43,2,reshuffle,390,108,(4;1;6),(0;10;0),1913,2038,2038.0,30.0 + 65.0 + 30.0
44,0,target,108,108,(4;1;7),WS 2 (Port 1),2001,2111,2111.0,30.0 + 40.0 + 30.0 + 10.0
45,0,return,108,108,WS 2 (Port 1),(1;2;4),2119,2209,2209.0,30.0 + 30.0 + 30.0
46,1,target,128,128,(3;4;4),WS 2 (Port 2),2003,2123,2123.0,30.0 + 50.0 + 30.0 + 10.0
47,1,return,128,128,WS 2 (Port 2),(1;2;3),2131,2239,2239.0,30.0 + 48.0 + 30.0
48,2,reshuffle,110,129,(3;3;2),(1;2;2),2088,2269,2269.0,30.0 + 121.0 + 30.0
49,0,reshuffle,364,129,(3;3;3),(1;2;1),2224,2299,2299.0,30.0 + 15.0 + 30.0
50,1,target,129,129,(3;3;4),WS 2 (Port 1),2254,2369,2369.0,30.0 + 45.0 + 30.0 + 10.0
51,0,return,129,129,WS 2 (Port 1),(1;2;0),2377,2467,2467.0,30.0 + 30.0 + 30.0
52,2,target,134,134,(1;3;5),WS 2 (Port 2),2274,2379,2379.0,30.0 + 35.0 + 30.0 + 10.0
53,1,return,134,134,WS 2 (Port 2),(2;1;2),2395,2485,2485.0,30.0 + 30.0 + 30.0
54,2,reshuffle,23,145,(4;5;0),(1;3;5),2429,2514,2514.0,30.0 + 25.0 + 30.0
55,0,reshuffle,205,145,(4;5;1),(1;3;4),2497,2582,2582.0,30.0 + 25.0 + 30.0
56,1,reshuffle,358,145,(4;5;2),(1;3;3),2527,2612,2612.0,30.0 + 25.0 + 30.0
57,2,reshuffle,248,145,(4;5;3),(1;3;2),2557,2642,2642.0,30.0 + 25.0 + 30.0
58,0,target,145,145,(4;5;4),WS 2 (Port 1),2607,2737,2737.0,30.0 + 60.0 + 30.0 + 10.0
59,0,return,145,145,WS 2 (Port 1),(2;1;1),2745,2835,2835.0,30.0 + 30.0 + 30.0
60,1,target,150,150,(1;4;0),WS 2 (Port 2),2617,2727,2727.0,30.0 + 40.0 + 30.0 + 10.0
61,1,return,150,150,WS 2 (Port 2),(2;1;0),2735,2865,2865.0,30.0 + 70.0 + 30.0
62,2,target,183,183,(0;2;1),WS 2 (Port 3),2652,2747,2747.0,30.0 + 25.0 + 30.0 + 10.0
