mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,13,79,(1;8;1),(0;0;7),45,150,150.0,30.0 + 45.0 + 30.0
2,1,reshuffle,35,79,(1;8;2),(0;0;6),75,180,180.0,30.0 + 45.0 + 30.0
3,2,reshuffle,57,79,(1;8;3),(0;0;5),105,210,210.0,30.0 + 45.0 + 30.0
4,0,target,79,79,(1;8;4),WS 1 (Port 1),195,320,320.0,30.0 + 55.0 + 30.0 + 10.0
5,0,return,79,79,WS 1 (Port 1),(0;0;4),324,394,394.0,30.0 + 10.0 + 30.0
6,1,reshuffle,31,75,(2;1;1),(0;0;3),195,424,424.0,30.0 + 169.0 + 30.0
7,2,reshuffle,53,75,(2;1;2),(0;0;2),225,454,454.0,30.0 + 169.0 + 30.0
8,0,target,75,75,(2;1;3),WS 2 (Port 1),409,509,509.0,30.0 + 30.0 + 30.0 + 10.0
9,0,return,75,75,WS 2 (Port 1),(0;0;1),517,592,592.0,30.0 + 15.0 + 30.0
10,1,reshuffle,32,76,(2;0;1),(0;0;0),434,622,622.0,30.0 + 128.0 + 30.0
11,2,reshuffle,54,76,(2;0;2),(0;1;7),464,539,539.0,30.0 + 15.0 + 30.0
12,2,target,76,76,(2;0;3),WS 2 (Port 1),554,649,649.0,30.0 + 25.0 + 30.0 + 10.0
13,0,return,76,76,WS 2 (Port 1),(0;1;6),661,741,741.0,30.0 + 20.0 + 30.0
