mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,183,0,(3;5;2),(0;2;4),40,130,130.0,30.0 + 30.0 + 30.0
2,1,reshuffle,98,0,(3;5;3),(0;2;3),70,160,160.0,30.0 + 30.0 + 30.0
3,2,reshuffle,224,0,(3;5;4),(0;2;2),100,190,190.0,30.0 + 30.0 + 30.0
4,0,target,0,0,(3;5;5),WS 2 (Port 1),160,285,285.0,30.0 + 55.0 + 30.0 + 10.0
5,0,return,0,0,WS 2 (Port 1),(1;0;1),287,367,367.0,30.0 + 20.0 + 30.0
6,1,target,198,198,(5;4;5),WS 2 (Port 2),195,325,325.0,30.0 + 60.0 + 30.0 + 10.0
7,1,return,198,198,WS 2 (Port 2),(1;0;0),349,429,429.0,30.0 + 20.0 + 30.0
8,2,reshuffle,346,199,(2;8;3),(0;2;1),230,330,330.0,30.0 + 40.0 + 30.0
9,2,target,199,199,(2;8;4),WS 2 (Port 1),370,505,505.0,30.0 + 65.0 + 30.0 + 10.0
10,0,return,199,199,WS 2 (Port 1),(0;2;0),537,622,622.0,30.0 + 25.0 + 30.0
11,1,reshuffle,56,200,(0;0;0),(0;3;2),434,509,509.0,30.0 + 15.0 + 30.0
12,2,reshuffle,262,200,(0;0;1),(0;3;1),510,585,585.0,30.0 + 15.0 + 30.0
13,1,reshuffle,69,200,(0;0;2),(0;3;0),540,615,615.0,30.0 + 15.0 + 30.0
14,2,reshuffle,162,200,(0;0;3),(0;6;6),600,690,690.0,30.0 + 30.0 + 30.0
15,1,reshuffle,37,200,(0;0;4),(0;6;5),630,720,720.0,30.0 + 30.0 + 30.0
16,0,reshuffle,257,200,(0;0;5),(0;6;4),660,750,750.0,30.0 + 30.0 + 30.0
17,2,target,200,200,(0;0;6),WS 2 (Port 1),720,805,805.0,30.0 + 15.0 + 30.0 + 10.0
18,0,return,200,200,WS 2 (Port 1),(0;0;6),837,912,912.0,30.0 + 15.0 + 30.0
19,1,reshuffle,112,201,(3;9;0),(0;0;5),750,942,942.0,30.0 + 132.0 + 30.0
20,2,reshuffle,233,201,(3;9;1),(0;0;4),870,990,990.0,30.0 + 60.0 + 30.0
21,0,reshuffle,352,201,(3;9;2),(0;0;3),972,1092,1092.0,30.0 + 60.0 + 30.0
22,1,target,201,201,(3;9;3),WS 2 (Port 1),1002,1147,1147.0,30.0 + 75.0 + 30.0 + 10.0
23,0,return,201,201,WS 2 (Port 1),(0;0;2),1179,1254,1254.0,30.0 + 15.0 + 30.0
