mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,183,0,(3;5;2),(0;2;4),40,130,130.0,30.0 + 30.0 + 30.0
2,1,reshuffle,98,0,(3;5;3),(0;2;3),70,160,160.0,30.0 + 30.0 + 30.0
3,2,reshuffle,224,0,(3;5;4),(0;2;2),100,190,190.0,30.0 + 30.0 + 30.0
4,0,target,0,0,(3;5;5),WS 1 (Port 1),160,280,280.0,30.0 + 50.0 + 30.0 + 10.0
5,0,return,0,0,WS 1 (Port 1),(1;0;1),284,359,359.0,30.0 + 15.0 + 30.0
6,1,target,23,23,(4;5;0),WS 1 (Port 2),195,320,320.0,30.0 + 55.0 + 30.0 + 10.0
7,1,return,23,23,WS 1 (Port 2),(1;0;0),324,399,399.0,30.0 + 15.0 + 30.0
8,2,target,51,51,(5;0;2),WS 1 (Port 1),225,330,330.0,30.0 + 35.0 + 30.0 + 10.0
9,2,return,51,51,WS 1 (Port 1),(0;2;1),334,414,414.0,30.0 + 20.0 + 30.0
10,0,target,52,52,(0;3;3),WS 1 (Port 1),379,474,474.0,30.0 + 25.0 + 30.0 + 10.0
11,0,return,52,52,WS 1 (Port 1),(0;2;0),482,562,562.0,30.0 + 20.0 + 30.0
12,1,target,59,59,(4;0;6),WS 1 (Port 2),414,514,514.0,30.0 + 30.0 + 30.0 + 10.0
13,1,return,59,59,WS 1 (Port 2),(1;1;2),518,598,598.0,30.0 + 20.0 + 30.0
14,2,reshuffle,22,70,(5;1;4),(0;3;3),444,539,539.0,30.0 + 35.0 + 30.0
15,2,reshuffle,138,70,(5;1;5),(0;3;2),574,669,669.0,30.0 + 35.0 + 30.0
16,0,target,70,70,(5;1;6),WS 1 (Port 1),604,714,714.0,30.0 + 40.0 + 30.0 + 10.0
17,0,return,70,70,WS 1 (Port 1),(1;1;1),718,798,798.0,30.0 + 20.0 + 30.0
18,1,target,79,79,(2;0;1),WS 1 (Port 2),608,698,698.0,30.0 + 20.0 + 30.0 + 10.0
