Combo_Name,Selection_Run_ID,Number_of_Tasks,Makespan,CPU_Time
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312030932,22,1255.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312030935,21,1923.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312030939,6,340.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312030941,12,1043.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312030944,2,230.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312030946,10,988.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312030950,11,942.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312030953,11,635.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312030956,2,200.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312030958,2,280.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031000,6,352.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031002,3,366.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031005,25,1889.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031008,10,508.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031011,27,1497.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031015,13,883.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031018,9,488.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031021,17,1033.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031023,8,458.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031026,8,438.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031029,8,452.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031031,17,805.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031034,2,288.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031036,10,662.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031039,14,719.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031042,2,278.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031044,5,446.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031046,4,284.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031049,13,745.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031051,4,288.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031053,4,286.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031055,14,781.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031058,3,450.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031100,4,290.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031103,3,438.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031105,14,809.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031108,2,284.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031110,4,276.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031112,10,546.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031114,8,424.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031117,4,304.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031120,5,372.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031122,2,234.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031124,13,787.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031127,13,729.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031130,12,589.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031133,4,276.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031135,6,322.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031138,5,402.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031140,9,482.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031143,6,332.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031145,13,703.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031148,4,272.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031151,6,318.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031153,8,508.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031156,12,524.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031158,28,1191.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031200,34,1606.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031203,12,584.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031207,18,895.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031212,22,1180.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031215,4,346.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031218,4,356.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031222,11,612.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031226,4,356.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031229,4,346.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031232,19,1085.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031237,32,1408.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031242,16,763.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031247,8,506.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031251,14,873.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031255,24,1183.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031301,40,2120.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031309,30,1614.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031315,17,1203.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031320,18,1051.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031322,24,1117.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031325,4,304.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031327,20,1215.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031330,8,458.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031333,12,712.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031336,8,452.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031339,12,598.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031341,2,284.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031344,13,781.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031347,2,286.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031349,2,270.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031351,6,350.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031354,8,424.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031356,11,705.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031358,2,274.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031400,10,600.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031403,8,460.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031405,3,422.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031407,12,666.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031410,12,598.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031412,12,643.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031414,2,234.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031417,8,370.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031419,8,504.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031421,6,340.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031423,8,436.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031426,7,480.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031428,13,787.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031432,11,592.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031435,7,594.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031438,17,1103.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031445,35,1980.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031451,4,230.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031453,4,264.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031456,18,1387.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031459,14,755.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031502,20,2711.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031505,6,342.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031507,8,458.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031510,9,602.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031512,38,1960.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031515,2,190.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031517,8,454.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031520,6,342.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031522,10,584.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031525,18,1243.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031527,8,462.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031530,10,624.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031532,8,454.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031535,8,438.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031537,7,496.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031540,12,619.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031542,7,588.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031544,6,342.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031546,14,665.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031548,8,428.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031551,8,572.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031553,14,701.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031555,7,472.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031557,7,452.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031600,7,462.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031602,4,292.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031605,14,2427.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031607,14,2239.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031609,3,422.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031611,4,314.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031613,4,276.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031616,5,406.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031618,4,270.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031621,6,324.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031623,6,322.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031626,18,869.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031630,8,440.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031632,6,342.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031636,27,1925.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031642,17,1023.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031646,4,356.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031649,4,314.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031654,36,2096.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031701,22,1277.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031708,31,1602.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031712,8,600.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031715,26,1419.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031719,12,578.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031723,20,1463.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031728,26,1606.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031732,14,715.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031735,8,438.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031737,4,262.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031740,10,674.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031742,6,340.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031745,11,655.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031747,6,338.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031751,32,1940.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031756,2,278.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031759,58,2743.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031801,4,292.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031804,4,278.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031807,25,1240.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031810,4,272.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031812,8,438.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031815,6,334.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031818,10,570.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031820,17,1079.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031824,17,1043.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031826,2,210.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031828,8,560.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031831,6,364.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031834,16,877.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031837,10,612.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031840,4,346.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031843,10,662.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031848,38,1693.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031855,45,2047.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031902,27,1324.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031907,20,1259.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031910,17,873.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031913,4,282.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031915,17,887.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031918,8,430.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031921,2,288.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031923,2,222.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031926,4,248.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031928,28,1674.0,0.0
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031931,2,222.0,0.015625
2x2_slot_inorder_place_inorder_15_grasp_ver3_greedy_ver3,20260312031933,36,1923.0,0.0
