mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,386,75,(1;2;4),(0;2;4),15,80,80.0,30.0 + 5.0 + 30.0
2,1,reshuffle,186,75,(1;2;5),(0;2;3),45,110,110.0,30.0 + 5.0 + 30.0
3,2,reshuffle,395,75,(1;2;6),(0;2;2),75,140,140.0,30.0 + 5.0 + 30.0
4,0,target,75,75,(1;2;7),WS 2 (Port 1),105,205,205.0,30.0 + 30.0 + 30.0 + 10.0
5,0,return,75,75,WS 2 (Port 1),(1;0;1),209,289,289.0,30.0 + 20.0 + 30.0
6,1,reshuffle,87,10,(4;3;0),(0;2;1),135,220,220.0,30.0 + 25.0 + 30.0
7,2,reshuffle,204,10,(4;3;1),(0;2;0),165,250,250.0,30.0 + 25.0 + 30.0
8,1,reshuffle,197,10,(4;3;2),(0;3;2),245,325,325.0,30.0 + 20.0 + 30.0
9,2,reshuffle,80,10,(4;3;3),(0;3;1),275,355,355.0,30.0 + 20.0 + 30.0
10,0,reshuffle,253,10,(4;3;4),(0;3;0),319,399,399.0,30.0 + 20.0 + 30.0
11,1,reshuffle,113,10,(4;3;5),(0;6;6),349,444,444.0,30.0 + 35.0 + 30.0
12,2,target,10,10,(4;3;6),WS 2 (Port 1),379,499,499.0,30.0 + 50.0 + 30.0 + 10.0
13,0,return,10,10,WS 2 (Port 1),(1;0;0),503,583,583.0,30.0 + 20.0 + 30.0
14,1,reshuffle,174,118,(2;3;2),(0;6;5),469,554,554.0,30.0 + 25.0 + 30.0
15,2,reshuffle,349,118,(2;3;3),(0;6;4),529,614,614.0,30.0 + 25.0 + 30.0
16,1,reshuffle,33,118,(2;3;4),(0;6;3),579,664,664.0,30.0 + 25.0 + 30.0
17,0,reshuffle,263,118,(2;3;5),(0;6;2),609,694,694.0,30.0 + 25.0 + 30.0
18,2,target,118,118,(2;3;6),WS 2 (Port 1),639,749,749.0,30.0 + 40.0 + 30.0 + 10.0
19,0,return,118,118,WS 2 (Port 1),(1;1;2),753,838,838.0,30.0 + 25.0 + 30.0
20,1,reshuffle,150,24,(1;4;0),(0;6;1),679,754,754.0,30.0 + 15.0 + 30.0
21,1,reshuffle,35,24,(1;4;1),(0;6;0),769,844,844.0,30.0 + 15.0 + 30.0
22,2,target,24,24,(1;4;2),WS 2 (Port 1),799,909,909.0,30.0 + 40.0 + 30.0 + 10.0
23,0,return,24,24,WS 2 (Port 1),(1;1;1),913,998,998.0,30.0 + 25.0 + 30.0
