mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,79,57,(1;7;2),(0;0;5),40,140,140.0,30.0 + 40.0 + 30.0
2,1,target,57,57,(1;7;3),WS 1 (Port 1),70,190,190.0,30.0 + 50.0 + 30.0 + 10.0
3,0,return,57,57,WS 1 (Port 1),(0;0;4),198,268,268.0,30.0 + 10.0 + 30.0
4,2,reshuffle,78,56,(1;6;2),(0;0;3),35,298,298.0,30.0 + 203.0 + 30.0
5,1,target,56,56,(1;6;3),WS 1 (Port 1),225,340,340.0,30.0 + 45.0 + 30.0 + 10.0
6,0,transfer,56,56,WS 1 (Port 1),WS 2 (Port 1),368,433,433.0,30.0 + 5.0 + 30.0
7,0,return,56,56,WS 2 (Port 1),(0;0;2),471,546,546.0,30.0 + 15.0 + 30.0
8,2,target,58,58,(1;8;3),WS 1 (Port 1),343,468,468.0,30.0 + 55.0 + 30.0 + 10.0
9,1,return,58,58,WS 1 (Port 1),(0;0;1),472,576,576.0,30.0 + 44.0 + 30.0
10,2,reshuffle,38,145,(3;10;1),(0;0;0),533,658,658.0,30.0 + 65.0 + 30.0
11,0,reshuffle,7,145,(3;10;2),(0;1;5),611,731,731.0,30.0 + 60.0 + 30.0
12,1,reshuffle,338,145,(3;10;3),(0;1;4),641,761,761.0,30.0 + 60.0 + 30.0
13,2,reshuffle,192,145,(3;10;4),(0;1;3),723,843,843.0,30.0 + 60.0 + 30.0
14,0,target,145,145,(3;10;5),WS 1 (Port 1),791,936,936.0,30.0 + 75.0 + 30.0 + 10.0
15,0,return,145,145,WS 1 (Port 1),(0;1;2),944,1019,1019.0,30.0 + 15.0 + 30.0
16,1,reshuffle,385,173,(4;2;0),(0;1;1),786,1049,1049.0,30.0 + 203.0 + 30.0
17,2,reshuffle,228,173,(4;2;1),(0;1;0),868,1079,1079.0,30.0 + 151.0 + 30.0
18,0,target,173,173,(4;2;2),WS 1 (Port 1),1044,1154,1154.0,30.0 + 40.0 + 30.0 + 10.0
19,0,return,173,173,WS 1 (Port 1),(1;0;1),1174,1249,1249.0,30.0 + 15.0 + 30.0
20,1,reshuffle,378,119,(5;6;0),(0;2;5),1099,1204,1204.0,30.0 + 45.0 + 30.0
21,2,reshuffle,221,119,(5;6;1),(0;2;4),1129,1234,1234.0,30.0 + 45.0 + 30.0
22,1,reshuffle,166,119,(5;6;2),(0;2;3),1249,1354,1354.0,30.0 + 45.0 + 30.0
23,2,reshuffle,152,119,(5;6;3),(0;2;2),1279,1384,1384.0,30.0 + 45.0 + 30.0
24,0,target,119,119,(5;6;4),WS 2 (Port 1),1309,1449,1449.0,30.0 + 70.0 + 30.0 + 10.0
25,0,return,119,119,WS 2 (Port 1),(1;0;0),1457,1537,1537.0,30.0 + 20.0 + 30.0
26,1,reshuffle,74,52,(1;2;2),(0;2;1),1359,1424,1424.0,30.0 + 5.0 + 30.0
27,2,target,52,52,(1;2;3),WS 2 (Port 2),1389,1489,1489.0,30.0 + 30.0 + 30.0 + 10.0
28,0,return,52,52,WS 2 (Port 2),(0;2;0),1561,1646,1646.0,30.0 + 25.0 + 30.0
29,1,reshuffle,76,54,(1;4;2),(0;3;5),1439,1509,1509.0,30.0 + 10.0 + 30.0
30,1,target,54,54,(1;4;3),WS 2 (Port 1),1519,1629,1629.0,30.0 + 40.0 + 30.0 + 10.0
31,0,return,54,54,WS 2 (Port 1),(1;1;1),1701,1786,1786.0,30.0 + 25.0 + 30.0
