mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,65,197,(2;4;2),(0;0;5),30,120,120.0,30.0 + 30.0 + 30.0
2,1,reshuffle,43,197,(2;4;3),(0;0;4),60,150,150.0,30.0 + 30.0 + 30.0
3,2,reshuffle,12,197,(2;4;4),(0;0;3),90,180,180.0,30.0 + 30.0 + 30.0
4,0,reshuffle,343,197,(2;4;5),(0;0;2),150,240,240.0,30.0 + 30.0 + 30.0
5,1,target,197,197,(2;4;6),WS 2 (Port 1),180,295,295.0,30.0 + 45.0 + 30.0 + 10.0
6,0,return,197,197,WS 2 (Port 1),(0;0;1),321,396,396.0,30.0 + 15.0 + 30.0
7,1,reshuffle,395,103,(3;1;1),(0;0;0),320,426,426.0,30.0 + 46.0 + 30.0
8,2,reshuffle,329,103,(3;1;2),(0;1;5),350,425,425.0,30.0 + 15.0 + 30.0
9,0,reshuffle,238,103,(3;1;3),(0;1;4),416,491,491.0,30.0 + 15.0 + 30.0
10,1,reshuffle,183,103,(3;1;4),(0;1;3),446,521,521.0,30.0 + 15.0 + 30.0
11,2,reshuffle,136,103,(3;1;5),(0;1;2),476,551,551.0,30.0 + 15.0 + 30.0
12,0,target,103,103,(3;1;6),WS 2 (Port 1),506,611,611.0,30.0 + 35.0 + 30.0 + 10.0
13,0,return,103,103,WS 2 (Port 1),(0;1;1),619,699,699.0,30.0 + 20.0 + 30.0
