mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,13,57,(1;8;1),(0;0;7),45,150,150.0,30.0 + 45.0 + 30.0
2,1,reshuffle,35,57,(1;8;2),(0;0;6),75,180,180.0,30.0 + 45.0 + 30.0
3,2,target,57,57,(1;8;3),WS 2 (Port 1),105,235,235.0,30.0 + 60.0 + 30.0 + 10.0
4,0,return,57,57,WS 2 (Port 1),(0;0;5),243,318,318.0,30.0 + 15.0 + 30.0
5,1,reshuffle,29,73,(2;3;1),(0;0;4),205,348,348.0,30.0 + 83.0 + 30.0
6,2,reshuffle,51,73,(2;3;2),(0;0;3),265,378,378.0,30.0 + 53.0 + 30.0
7,0,target,73,73,(2;3;3),WS 2 (Port 1),343,453,453.0,30.0 + 40.0 + 30.0 + 10.0
8,0,return,73,73,WS 2 (Port 1),(0;0;2),461,536,536.0,30.0 + 15.0 + 30.0
9,1,target,79,79,(1;8;4),WS 2 (Port 1),393,523,523.0,30.0 + 60.0 + 30.0 + 10.0
10,1,return,79,79,WS 2 (Port 1),(0;0;1),527,602,602.0,30.0 + 15.0 + 30.0
11,2,target,150,150,(3;3;1),WS 2 (Port 2),408,523,523.0,30.0 + 45.0 + 30.0 + 10.0
12,0,return,150,150,WS 2 (Port 2),(0;0;0),551,632,632.0,30.0 + 21.0 + 30.0
