mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,30,118,(2;2;1),(0;0;7),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,52,118,(2;2;2),(0;0;6),50,130,130.0,30.0 + 20.0 + 30.0
3,2,reshuffle,74,118,(2;2;3),(0;0;5),80,160,160.0,30.0 + 20.0 + 30.0
4,0,reshuffle,96,118,(2;2;4),(0;0;4),120,200,200.0,30.0 + 20.0 + 30.0
5,1,target,118,118,(2;2;5),WS 2 (Port 1),150,255,255.0,30.0 + 35.0 + 30.0 + 10.0
6,0,return,118,118,WS 2 (Port 1),(0;0;3),275,350,350.0,30.0 + 15.0 + 30.0
7,2,reshuffle,15,103,(1;6;1),(0;0;2),195,380,380.0,30.0 + 125.0 + 30.0
8,1,reshuffle,37,103,(1;6;2),(0;0;1),295,410,410.0,30.0 + 55.0 + 30.0
9,0,reshuffle,59,103,(1;6;3),(0;0;0),385,480,480.0,30.0 + 35.0 + 30.0
10,2,reshuffle,81,103,(1;6;4),(0;1;7),415,505,505.0,30.0 + 30.0 + 30.0
11,1,target,103,103,(1;6;5),WS 2 (Port 1),445,565,565.0,30.0 + 50.0 + 30.0 + 10.0
12,0,return,103,103,WS 2 (Port 1),(0;1;6),579,659,659.0,30.0 + 20.0 + 30.0
13,2,target,145,145,(3;8;1),WS 2 (Port 1),555,695,695.0,30.0 + 70.0 + 30.0 + 10.0
14,0,return,145,145,WS 2 (Port 1),(0;1;5),701,781,781.0,30.0 + 20.0 + 30.0
