mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,61,193,(2;0;2),(0;0;5),10,80,80.0,30.0 + 10.0 + 30.0
2,1,reshuffle,39,193,(2;0;3),(0;0;4),40,110,110.0,30.0 + 10.0 + 30.0
3,2,reshuffle,8,193,(2;0;4),(0;0;3),70,140,140.0,30.0 + 10.0 + 30.0
4,0,reshuffle,339,193,(2;0;5),(0;0;2),100,170,170.0,30.0 + 10.0 + 30.0
5,1,target,193,193,(2;0;6),WS 2 (Port 1),130,225,225.0,30.0 + 25.0 + 30.0 + 10.0
6,0,return,193,193,WS 2 (Port 1),(0;0;1),241,316,316.0,30.0 + 15.0 + 30.0
7,1,reshuffle,76,23,(1;4;2),(0;0;0),255,346,346.0,30.0 + 31.0 + 30.0
8,2,reshuffle,54,23,(1;4;3),(0;1;5),285,365,365.0,30.0 + 20.0 + 30.0
9,0,target,23,23,(1;4;4),WS 2 (Port 1),341,451,451.0,30.0 + 40.0 + 30.0 + 10.0
10,0,return,23,23,WS 2 (Port 1),(0;1;4),465,545,545.0,30.0 + 20.0 + 30.0
11,1,target,75,75,(1;3;2),WS 2 (Port 2),366,471,471.0,30.0 + 35.0 + 30.0 + 10.0
12,0,return,75,75,WS 2 (Port 2),(0;1;3),771,851,851.0,30.0 + 20.0 + 30.0
13,1,reshuffle,376,150,(5;4;0),(0;1;2),521,881,881.0,30.0 + 300.0 + 30.0
14,2,reshuffle,219,150,(5;4;1),(0;1;1),551,911,911.0,30.0 + 300.0 + 30.0
15,0,reshuffle,164,150,(5;4;2),(0;1;0),891,991,991.0,30.0 + 40.0 + 30.0
16,1,target,150,150,(5;4;3),WS 2 (Port 1),921,1051,1051.0,30.0 + 60.0 + 30.0 + 10.0
17,0,return,150,150,WS 2 (Port 1),(1;0;1),1055,1135,1135.0,30.0 + 20.0 + 30.0
