mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,46,191,(5;9;4),(0;2;4),70,190,190.0,30.0 + 60.0 + 30.0
2,1,reshuffle,261,191,(5;9;5),(0;2;3),100,220,220.0,30.0 + 60.0 + 30.0
3,2,target,191,191,(5;9;6),WS 2 (Port 1),130,285,285.0,30.0 + 85.0 + 30.0 + 10.0
4,0,return,191,191,WS 2 (Port 1),(1;0;1),301,381,381.0,30.0 + 20.0 + 30.0
5,1,reshuffle,275,151,(0;4;0),(0;2;2),230,300,300.0,30.0 + 10.0 + 30.0
6,1,reshuffle,184,151,(0;4;1),(0;2;1),310,380,380.0,30.0 + 10.0 + 30.0
7,2,reshuffle,92,151,(0;4;2),(0;2;0),340,410,410.0,30.0 + 10.0 + 30.0
8,1,reshuffle,20,151,(0;4;3),(0;3;2),390,455,455.0,30.0 + 5.0 + 30.0
9,0,reshuffle,354,151,(0;4;4),(0;3;1),420,485,485.0,30.0 + 5.0 + 30.0
10,2,reshuffle,339,151,(0;4;5),(0;3;0),450,515,515.0,30.0 + 5.0 + 30.0
11,1,target,151,151,(0;4;6),WS 2 (Port 1),480,585,585.0,30.0 + 35.0 + 30.0 + 10.0
12,0,return,151,151,WS 2 (Port 1),(1;0;0),589,669,669.0,30.0 + 20.0 + 30.0
13,2,reshuffle,23,190,(4;5;0),(0;4;6),545,630,630.0,30.0 + 25.0 + 30.0
14,1,reshuffle,205,190,(4;5;1),(0;4;5),635,720,720.0,30.0 + 25.0 + 30.0
15,2,reshuffle,358,190,(4;5;2),(0;4;4),665,750,750.0,30.0 + 25.0 + 30.0
16,0,reshuffle,248,190,(4;5;3),(0;4;3),709,794,794.0,30.0 + 25.0 + 30.0
17,1,reshuffle,145,190,(4;5;4),(0;4;2),745,830,830.0,30.0 + 25.0 + 30.0
18,2,target,190,190,(4;5;5),WS 2 (Port 1),775,905,905.0,30.0 + 60.0 + 30.0 + 10.0
19,0,return,190,190,WS 2 (Port 1),(1;1;2),949,1034,1034.0,30.0 + 25.0 + 30.0
