mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,134,1,(1;3;5),(0;2;4),20,90,90.0,30.0 + 10.0 + 30.0
2,1,target,1,1,(1;3;6),WS 1 (Port 1),50,150,150.0,30.0 + 30.0 + 30.0 + 10.0
3,0,return,1,1,WS 1 (Port 1),(1;0;1),158,233,233.0,30.0 + 15.0 + 30.0
4,2,reshuffle,47,14,(1;6;5),(0;2;3),35,120,120.0,30.0 + 25.0 + 30.0
5,2,reshuffle,161,14,(1;6;6),(0;2;2),145,230,230.0,30.0 + 25.0 + 30.0
6,1,target,14,14,(1;6;7),WS 1 (Port 1),185,300,300.0,30.0 + 45.0 + 30.0 + 10.0
7,0,return,14,14,WS 1 (Port 1),(1;0;0),308,383,383.0,30.0 + 15.0 + 30.0
8,2,reshuffle,44,63,(2;1;2),(0;2;1),245,320,320.0,30.0 + 15.0 + 30.0
9,1,target,63,63,(2;1;3),WS 1 (Port 1),315,410,410.0,30.0 + 25.0 + 30.0 + 10.0
10,0,return,63,63,WS 1 (Port 1),(0;2;0),418,498,498.0,30.0 + 20.0 + 30.0
11,2,reshuffle,110,94,(3;3;2),(0;3;2),340,415,415.0,30.0 + 15.0 + 30.0
12,2,reshuffle,364,94,(3;3;3),(0;3;1),430,505,505.0,30.0 + 15.0 + 30.0
13,1,reshuffle,129,94,(3;3;4),(0;3;0),460,535,535.0,30.0 + 15.0 + 30.0
14,0,reshuffle,330,94,(3;3;5),(0;6;6),518,608,608.0,30.0 + 30.0 + 30.0
15,2,reshuffle,19,94,(3;3;6),(0;6;5),548,638,638.0,30.0 + 30.0 + 30.0
16,1,target,94,94,(3;3;7),WS 1 (Port 1),578,688,688.0,30.0 + 40.0 + 30.0 + 10.0
17,0,return,94,94,WS 1 (Port 1),(1;1;2),696,776,776.0,30.0 + 20.0 + 30.0
18,2,reshuffle,129,103,(0;3;0),(0;6;4),653,728,728.0,30.0 + 15.0 + 30.0
19,1,reshuffle,364,103,(0;3;1),(0;6;3),703,778,778.0,30.0 + 15.0 + 30.0
20,2,reshuffle,110,103,(0;3;2),(0;6;2),743,818,818.0,30.0 + 15.0 + 30.0
21,0,reshuffle,52,103,(0;3;3),(0;6;1),791,866,866.0,30.0 + 15.0 + 30.0
22,1,reshuffle,371,103,(0;3;4),(0;6;0),821,896,896.0,30.0 + 15.0 + 30.0
23,2,reshuffle,146,103,(0;3;5),(0;7;2),851,931,931.0,30.0 + 20.0 + 30.0
24,0,target,103,103,(0;3;6),WS 1 (Port 1),881,976,976.0,30.0 + 25.0 + 30.0 + 10.0
25,0,return,103,103,WS 1 (Port 1),(1;1;1),984,1064,1064.0,30.0 + 20.0 + 30.0
26,1,reshuffle,214,132,(4;8;2),(0;3;6),926,1031,1031.0,30.0 + 45.0 + 30.0
27,2,reshuffle,267,132,(4;8;3),(0;3;5),956,1061,1061.0,30.0 + 45.0 + 30.0
28,1,target,132,132,(4;8;4),WS 1 (Port 1),1076,1216,1216.0,30.0 + 70.0 + 30.0 + 10.0
29,0,return,132,132,WS 1 (Port 1),(1;1;0),1224,1304,1304.0,30.0 + 20.0 + 30.0
30,2,target,135,135,(5;6;1),WS 1 (Port 2),1101,1236,1236.0,30.0 + 65.0 + 30.0 + 10.0
31,1,return,135,135,WS 1 (Port 2),(2;0;0),1244,1324,1324.0,30.0 + 20.0 + 30.0
32,0,reshuffle,135,310,(2;0;0),(0;3;4),1324,1409,1409.0,30.0 + 25.0 + 30.0
33,1,reshuffle,79,310,(2;0;1),(0;3;3),1354,1439,1439.0,30.0 + 25.0 + 30.0
34,2,reshuffle,282,310,(2;0;2),(0;3;2),1384,1469,1469.0,30.0 + 25.0 + 30.0
35,0,target,310,310,(2;0;3),WS 1 (Port 1),1434,1524,1524.0,30.0 + 20.0 + 30.0 + 10.0
36,0,return,310,310,WS 1 (Port 1),(2;0;3),1532,1612,1612.0,30.0 + 20.0 + 30.0
37,1,reshuffle,128,385,(3;4;4),(0;3;1),1459,1539,1539.0,30.0 + 20.0 + 30.0
38,2,target,385,385,(3;4;5),WS 1 (Port 1),1489,1604,1604.0,30.0 + 45.0 + 30.0 + 10.0
39,1,return,385,385,WS 1 (Port 1),(2;0;2),1612,1692,1692.0,30.0 + 20.0 + 30.0
40,2,reshuffle,255,388,(0;1;0),(0;3;0),1609,1679,1679.0,30.0 + 10.0 + 30.0
41,0,target,388,388,(0;1;1),WS 1 (Port 1),1639,1724,1724.0,30.0 + 15.0 + 30.0 + 10.0
42,0,return,388,388,WS 1 (Port 1),(0;1;1),1732,1807,1807.0,30.0 + 15.0 + 30.0
