mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,150,24,(1;4;0),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
2,1,reshuffle,35,24,(1;4;1),(0;2;3),55,130,130.0,30.0 + 15.0 + 30.0
3,2,target,24,24,(1;4;2),WS 1 (Port 1),85,190,190.0,30.0 + 35.0 + 30.0 + 10.0
4,0,return,24,24,WS 1 (Port 1),(1;0;1),196,271,271.0,30.0 + 15.0 + 30.0
5,1,reshuffle,316,5,(1;7;0),(0;2;2),160,250,250.0,30.0 + 30.0 + 30.0
6,2,target,5,5,(1;7;1),WS 1 (Port 1),230,350,350.0,30.0 + 50.0 + 30.0 + 10.0
7,0,return,5,5,WS 1 (Port 1),(1;0;0),356,431,431.0,30.0 + 15.0 + 30.0
8,1,reshuffle,274,18,(3;8;1),(0;2;1),295,400,400.0,30.0 + 45.0 + 30.0
9,2,reshuffle,384,18,(3;8;2),(0;2;0),405,510,510.0,30.0 + 45.0 + 30.0
10,1,reshuffle,265,18,(3;8;3),(0;3;2),445,545,545.0,30.0 + 40.0 + 30.0
11,0,reshuffle,141,18,(3;8;4),(0;3;1),481,581,581.0,30.0 + 40.0 + 30.0
12,2,target,18,18,(3;8;5),WS 1 (Port 1),555,690,690.0,30.0 + 65.0 + 30.0 + 10.0
13,0,return,18,18,WS 1 (Port 1),(1;1;2),694,774,774.0,30.0 + 20.0 + 30.0
14,1,reshuffle,384,8,(0;2;0),(0;3;0),550,615,615.0,30.0 + 5.0 + 30.0
15,1,reshuffle,274,8,(0;2;1),(0;6;6),620,700,700.0,30.0 + 20.0 + 30.0
16,2,reshuffle,316,8,(0;2;2),(0;6;5),700,780,780.0,30.0 + 20.0 + 30.0
17,1,reshuffle,35,8,(0;2;3),(0;6;4),730,810,810.0,30.0 + 20.0 + 30.0
18,0,reshuffle,150,8,(0;2;4),(0;6;3),784,864,864.0,30.0 + 20.0 + 30.0
19,2,reshuffle,302,8,(0;2;5),(0;6;2),814,894,894.0,30.0 + 20.0 + 30.0
20,1,target,8,8,(0;2;6),WS 1 (Port 1),844,934,934.0,30.0 + 20.0 + 30.0 + 10.0
21,0,return,8,8,WS 1 (Port 1),(0;2;6),942,1022,1022.0,30.0 + 20.0 + 30.0
