mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,13,79,(1;8;1),(0;0;7),45,150,150.0,30.0 + 45.0 + 30.0
2,1,reshuffle,35,79,(1;8;2),(0;0;6),75,180,180.0,30.0 + 45.0 + 30.0
3,2,reshuffle,57,79,(1;8;3),(0;0;5),105,210,210.0,30.0 + 45.0 + 30.0
4,0,target,79,79,(1;8;4),WS 1 (Port 1),195,320,320.0,30.0 + 55.0 + 30.0 + 10.0
5,0,return,79,79,WS 1 (Port 1),(0;1;7),322,397,397.0,30.0 + 15.0 + 30.0
6,1,reshuffle,12,56,(1;9;1),(0;1;6),230,427,427.0,30.0 + 137.0 + 30.0
7,2,reshuffle,34,56,(1;9;2),(0;1;5),260,457,457.0,30.0 + 137.0 + 30.0
8,0,target,56,56,(1;9;3),WS 1 (Port 1),442,572,572.0,30.0 + 60.0 + 30.0 + 10.0
9,0,return,56,56,WS 1 (Port 1),(0;1;4),574,649,649.0,30.0 + 15.0 + 30.0
10,1,target,57,57,(0;0;5),WS 1 (Port 2),432,512,512.0,30.0 + 10.0 + 30.0 + 10.0
11,1,return,57,57,WS 1 (Port 2),(0;0;5),520,590,590.0,30.0 + 10.0 + 30.0
12,2,reshuffle,27,71,(2;5;1),(0;0;4),487,620,620.0,30.0 + 73.0 + 30.0
13,1,reshuffle,49,71,(2;5;2),(0;0;3),625,720,720.0,30.0 + 35.0 + 30.0
14,2,target,71,71,(2;5;3),WS 1 (Port 1),655,770,770.0,30.0 + 45.0 + 30.0 + 10.0
15,0,return,71,71,WS 1 (Port 1),(0;0;2),778,848,848.0,30.0 + 10.0 + 30.0
16,1,reshuffle,29,73,(2;3;1),(0;0;1),745,878,878.0,30.0 + 73.0 + 30.0
17,2,reshuffle,51,73,(2;3;2),(0;0;0),795,908,908.0,30.0 + 53.0 + 30.0
18,0,target,73,73,(2;3;3),WS 1 (Port 1),873,978,978.0,30.0 + 35.0 + 30.0 + 10.0
19,0,return,73,73,WS 1 (Port 1),(0;1;3),986,1061,1061.0,30.0 + 15.0 + 30.0
20,1,reshuffle,31,75,(2;1;1),(0;1;2),893,1091,1091.0,30.0 + 138.0 + 30.0
21,2,reshuffle,53,75,(2;1;2),(0;1;1),923,1121,1121.0,30.0 + 138.0 + 30.0
22,0,target,75,75,(2;1;3),WS 1 (Port 1),1071,1166,1166.0,30.0 + 25.0 + 30.0 + 10.0
23,0,return,75,75,WS 1 (Port 1),(0;1;0),1276,1351,1351.0,30.0 + 15.0 + 30.0
