mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,3,3,(5;7;0),WS 1 (Port 1),60,200,200.0,30.0 + 70.0 + 30.0 + 10.0
2,0,return,3,3,WS 1 (Port 1),(0;0;7),216,286,286.0,30.0 + 10.0 + 30.0
3,1,target,5,5,(5;5;0),WS 1 (Port 2),50,180,180.0,30.0 + 60.0 + 30.0 + 10.0
4,1,return,5,5,WS 1 (Port 2),(0;0;6),196,316,316.0,30.0 + 60.0 + 30.0
5,2,target,8,8,(5;2;0),WS 1 (Port 3),35,150,150.0,30.0 + 45.0 + 30.0 + 10.0
6,2,return,8,8,WS 1 (Port 3),(0;0;5),166,346,346.0,30.0 + 120.0 + 30.0
7,0,target,1,1,(5;9;0),WS 1 (Port 1),356,506,506.0,30.0 + 80.0 + 30.0 + 10.0
8,0,return,1,1,WS 1 (Port 1),(0;0;4),516,586,586.0,30.0 + 10.0 + 30.0
9,1,reshuffle,31,75,(2;1;1),(0;0;3),331,616,616.0,30.0 + 225.0 + 30.0
10,2,reshuffle,53,75,(2;1;2),(0;0;2),361,646,646.0,30.0 + 225.0 + 30.0
11,0,target,75,75,(2;1;3),WS 1 (Port 1),601,696,696.0,30.0 + 25.0 + 30.0 + 10.0
12,0,return,75,75,WS 1 (Port 1),(0;0;1),704,774,774.0,30.0 + 10.0 + 30.0
13,1,reshuffle,32,76,(2;0;1),(0;0;0),626,804,804.0,30.0 + 118.0 + 30.0
14,2,reshuffle,54,76,(2;0;2),(0;1;7),656,731,731.0,30.0 + 15.0 + 30.0
15,2,target,76,76,(2;0;3),WS 1 (Port 1),746,836,836.0,30.0 + 20.0 + 30.0 + 10.0
16,0,return,76,76,WS 1 (Port 1),(0;1;6),848,923,923.0,30.0 + 15.0 + 30.0
