mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,386,75,(1;2;4),(0;2;4),15,80,80.0,30.0 + 5.0 + 30.0
2,1,reshuffle,186,75,(1;2;5),(0;2;3),45,110,110.0,30.0 + 5.0 + 30.0
3,2,reshuffle,395,75,(1;2;6),(0;2;2),75,140,140.0,30.0 + 5.0 + 30.0
4,0,target,75,75,(1;2;7),WS 2 (Port 1),105,205,205.0,30.0 + 30.0 + 30.0 + 10.0
5,0,return,75,75,WS 2 (Port 1),(1;0;1),213,293,293.0,30.0 + 20.0 + 30.0
6,1,reshuffle,52,103,(0;3;3),(0;2;1),115,180,180.0,30.0 + 5.0 + 30.0
7,2,reshuffle,371,103,(0;3;4),(0;2;0),145,210,210.0,30.0 + 5.0 + 30.0
8,1,reshuffle,146,103,(0;3;5),(0;6;6),185,260,260.0,30.0 + 15.0 + 30.0
9,2,target,103,103,(0;3;6),WS 2 (Port 1),215,315,315.0,30.0 + 30.0 + 30.0 + 10.0
10,0,return,103,103,WS 2 (Port 1),(1;0;0),327,407,407.0,30.0 + 20.0 + 30.0
11,1,target,134,134,(1;3;5),WS 2 (Port 1),280,385,385.0,30.0 + 35.0 + 30.0 + 10.0
12,1,return,134,134,WS 2 (Port 1),(1;1;2),413,498,498.0,30.0 + 25.0 + 30.0
13,2,reshuffle,327,76,(3;6;0),(0;3;6),365,455,455.0,30.0 + 30.0 + 30.0
14,0,target,76,76,(3;6;1),WS 2 (Port 1),447,577,577.0,30.0 + 60.0 + 30.0 + 10.0
15,0,return,76,76,WS 2 (Port 1),(1;1;1),591,676,676.0,30.0 + 25.0 + 30.0
