mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,30,118,(2;2;1),(0;0;7),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,52,118,(2;2;2),(0;0;6),50,130,130.0,30.0 + 20.0 + 30.0
3,2,reshuffle,74,118,(2;2;3),(0;0;5),80,160,160.0,30.0 + 20.0 + 30.0
4,0,reshuffle,96,118,(2;2;4),(0;0;4),120,200,200.0,30.0 + 20.0 + 30.0
5,1,target,118,118,(2;2;5),WS 2 (Port 1),150,255,255.0,30.0 + 35.0 + 30.0 + 10.0
6,0,return,118,118,WS 2 (Port 1),(0;0;3),263,338,338.0,30.0 + 15.0 + 30.0
7,2,target,20,20,(1;1;1),WS 2 (Port 2),170,265,265.0,30.0 + 25.0 + 30.0 + 10.0
8,1,return,20,20,WS 2 (Port 2),(0;0;2),269,368,368.0,30.0 + 39.0 + 30.0
9,2,target,10,10,(5;0;0),WS 2 (Port 1),295,405,405.0,30.0 + 40.0 + 30.0 + 10.0
10,0,return,10,10,WS 2 (Port 1),(0;0;1),409,484,484.0,30.0 + 15.0 + 30.0
11,1,reshuffle,31,75,(2;1;1),(0;0;0),383,514,514.0,30.0 + 71.0 + 30.0
12,2,reshuffle,53,75,(2;1;2),(0;1;7),425,495,495.0,30.0 + 10.0 + 30.0
13,0,target,75,75,(2;1;3),WS 2 (Port 1),499,599,599.0,30.0 + 30.0 + 30.0 + 10.0
14,0,return,75,75,WS 2 (Port 1),(0;1;6),603,683,683.0,30.0 + 20.0 + 30.0
