Combo_Name,Selection_Run_ID,Number_of_Tasks,Makespan,CPU_Time
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313010937,6,278.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313010941,5,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313010944,5,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313010948,2,315.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313010950,2,245.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313010952,11,461.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313010957,9,401.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011002,5,251.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011005,8,366.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011010,5,223.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011014,16,708.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011023,7,347.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011026,7,327.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011031,8,462.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011035,24,1192.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011047,35,1645.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011059,10,636.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011105,41,1945.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011120,9,522.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011125,2,209.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011127,36,1916.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011130,3,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011133,10,520.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011136,5,267.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011140,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011143,2,285.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011145,23,1158.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011151,6,278.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011155,6,177.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011159,12,634.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011201,7,431.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011205,6,278.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011208,6,277.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011212,12,1191.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011217,5,415.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011220,5,179.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011223,3,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011226,5,277.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011229,14,883.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011233,5,277.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011236,7,387.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011241,6,419.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011244,7,251.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011248,5,179.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011252,5,307.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011255,9,516.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011259,21,950.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011302,8,417.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011306,7,251.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011310,10,576.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011316,2,253.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011318,4,303.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011321,10,481.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011326,47,2327.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011343,38,1935.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011358,3,251.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011400,7,261.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011403,5,283.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011407,103,4586.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011425,5,201.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011428,5,337.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011432,44,2085.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011435,47,2345.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011447,7,501.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011450,2,193.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011452,10,533.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011458,7,269.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011502,8,456.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011505,8,462.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011509,5,197.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011513,7,377.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011517,6,481.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011520,6,282.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011524,16,884.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011532,6,449.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011534,102,4695.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011558,8,488.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011603,2,245.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011605,20,974.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011607,4,279.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011610,5,293.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011613,3,217.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011616,3,265.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011619,7,387.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011624,5,179.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011627,3,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011630,5,311.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011633,8,497.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011635,21,1058.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011639,3,217.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011642,7,421.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011646,5,197.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011649,4,335.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011652,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011655,21,1006.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011703,5,207.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011707,20,1052.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011713,4,289.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011716,3,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011719,8,462.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011723,5,169.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011727,3,225.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011730,6,278.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011733,9,551.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011737,3,215.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011738,6,419.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011742,7,466.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011746,30,1657.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011756,2,297.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011758,7,1291.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011801,6,273.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011805,6,288.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011808,7,336.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011812,5,251.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011815,3,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011818,8,470.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011823,12,580.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011829,5,277.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011833,15,868.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011839,8,486.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011842,5,267.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011845,5,221.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011849,6,317.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011853,3,245.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011855,7,333.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011859,7,353.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011903,7,333.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011907,9,528.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011910,8,329.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011914,3,287.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011916,25,1333.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011922,7,407.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011926,3,217.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011929,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011932,5,257.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011936,10,475.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011941,5,197.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011943,5,207.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011947,6,277.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011951,11,523.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313011956,5,257.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012000,8,548.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012004,5,207.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012008,5,221.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012012,9,462.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012016,2,205.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012018,8,405.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012023,38,1913.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012034,5,301.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012037,5,291.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012040,7,251.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012043,3,227.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012046,8,1065.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012048,5,277.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012052,9,459.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012057,8,474.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012101,2,255.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012104,7,261.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012108,9,459.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012112,11,563.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012116,7,387.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012121,5,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012125,12,654.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012132,5,225.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012136,14,768.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012144,16,984.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012150,5,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012154,22,1080.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012203,91,4094.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012230,35,1691.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012246,71,3300.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012315,102,4716.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012341,103,5024.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012413,71,3575.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012434,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012437,6,278.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012441,6,421.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012444,6,411.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012448,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012451,11,576.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012453,6,183.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012457,8,505.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012501,5,227.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012505,10,568.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012511,5,227.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012515,5,201.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012518,5,227.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012522,21,1098.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012525,7,407.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012530,6,465.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012533,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012536,10,548.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012542,9,460.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012547,8,530.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012551,7,411.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012554,5,209.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012557,10,507.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012602,11,497.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012608,8,388.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012612,7,333.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012616,3,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012619,12,755.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012624,5,197.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012627,5,251.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012630,3,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012633,3,225.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012636,6,278.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012640,7,407.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012644,7,387.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012648,2,295.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012651,5,169.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012654,5,221.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012657,7,327.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012702,8,535.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012705,5,281.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012709,36,1620.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012724,36,1674.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012737,20,1062.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012747,50,2127.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012758,18,890.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012805,5,209.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012809,17,994.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012817,20,1062.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012825,5,293.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012828,7,353.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012831,8,455.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012835,6,288.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012839,3,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012842,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012845,5,207.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012848,3,219.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012851,5,241.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012854,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012857,2,317.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012900,24,1110.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012902,4,319.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012906,4,287.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012910,7,430.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012914,2,213.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012917,118,5746.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012942,14,704.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012948,2,253.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012951,10,492.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012956,2,219.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313012958,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013001,3,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013003,6,288.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013007,4,279.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013010,5,207.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013013,3,215.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013016,6,419.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013020,7,488.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013024,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013027,6,409.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013030,7,259.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013033,7,357.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013037,2,207.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013039,8,470.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013044,7,257.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013049,5,227.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013053,5,169.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013056,6,419.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013059,5,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013103,11,503.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013106,9,461.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013112,8,470.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013116,9,519.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013121,8,417.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013125,9,459.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013130,3,257.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013132,7,247.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013135,28,1412.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013145,3,255.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013148,2,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013150,12,713.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013156,27,1367.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013204,5,277.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013206,19,864.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013209,7,409.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013214,5,243.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013218,11,577.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013224,2,265.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013227,5,179.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013230,5,267.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013234,7,283.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013238,2,271.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013240,67,3006.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013254,9,522.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013259,7,424.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013303,16,931.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013307,2,172.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013308,8,449.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013312,6,288.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013315,3,215.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260313013318,5,219.0,0.0
