Combo_Name,Selection_Run_ID,Number_of_Tasks,Makespan,CPU_Time
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215219,4,273.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215223,3,217.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215227,17,834.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215239,21,1134.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215246,3,227.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215249,13,591.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215254,17,870.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215303,7,387.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215310,7,259.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215316,5,251.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215322,17,976.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215328,8,358.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215334,2,305.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215337,36,1875.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215352,5,251.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215357,36,1698.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215403,6,421.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215407,5,277.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215414,15,828.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215425,66,3369.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215432,20,1014.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215438,5,211.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215443,2,241.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215446,6,278.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215451,5,257.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215457,15,721.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215504,11,552.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215511,5,219.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215516,3,227.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215520,18,966.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215528,4,349.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215534,27,1113.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215540,27,1254.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215547,7,311.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215552,27,1398.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215605,4,231.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215608,20,930.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215615,9,462.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215619,39,1760.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215623,21,1218.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215632,3,225.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215636,5,267.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215641,8,540.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215646,5,323.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215649,13,601.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215653,45,2078.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215707,7,347.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215712,6,339.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215716,8,504.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215722,7,474.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215728,7,458.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215735,33,1563.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215753,13,608.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215803,6,209.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215809,35,1616.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215812,3,227.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215816,14,834.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215823,7,392.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215828,4,303.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215832,24,1351.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215845,19,1040.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215850,6,423.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215854,43,2055.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215910,9,514.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215914,47,2285.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215918,12,606.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215925,7,387.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215929,5,247.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215934,6,381.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215938,36,1797.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215954,4,305.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311215958,12,522.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220001,14,746.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220010,15,1046.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220017,14,854.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220026,9,446.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220032,20,1074.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220044,12,592.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220048,29,1461.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220053,19,982.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220059,3,283.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220102,8,478.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220107,47,2315.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220119,5,457.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220121,5,247.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220125,43,1857.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220127,15,866.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220136,2,269.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220138,24,1120.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220144,18,1082.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220154,56,2624.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220156,4,213.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220200,30,1525.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220214,2,167.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220216,7,253.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220222,20,1082.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220233,5,247.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220237,8,410.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220244,33,1695.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220247,7,261.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220252,3,225.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220255,8,507.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220301,24,952.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220306,9,479.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220312,16,738.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220320,3,215.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220324,19,1206.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220331,20,1233.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220338,25,1346.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220344,13,720.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220346,4,201.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220350,11,412.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220353,7,327.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220359,7,381.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220404,20,1022.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220408,13,766.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220414,37,2071.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220428,15,703.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220434,15,688.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220438,7,326.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220443,13,712.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_grasp_ver3,20260311220447,7,319.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311214920,25,1318.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311214926,51,2441.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311214932,21,1012.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311214938,38,2047.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311214944,15,757.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311214949,63,2698.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311214956,26,1169.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215005,69,3220.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215014,56,2485.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215018,11,516.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215022,16,814.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215027,9,536.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215031,38,1766.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215041,78,3612.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215050,18,1078.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215055,17,800.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215100,25,1572.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215108,56,2583.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215120,31,1757.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215130,37,1673.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215136,11,518.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215141,9,436.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215146,11,636.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215151,66,3043.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215157,22,1134.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215203,14,730.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215209,24,1187.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215216,26,1268.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215221,24,1282.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215225,11,496.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215233,39,1554.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215242,16,836.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215247,14,844.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215251,8,403.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215258,36,1624.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215305,16,712.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215313,14,666.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215318,8,496.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215324,24,1072.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215331,12,592.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215335,4,285.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215344,61,3177.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215355,8,438.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215400,10,558.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215405,11,514.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215411,13,650.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215419,32,1305.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215428,18,1054.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215435,19,934.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215440,15,704.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215444,23,1208.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215449,10,576.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215453,15,788.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215500,24,1180.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215508,16,766.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215513,46,2146.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215517,14,844.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215524,45,2223.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215530,26,1442.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215536,41,1904.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215543,19,877.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215550,8,466.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215558,80,3616.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215606,4,231.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215611,58,2817.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215617,23,1039.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215621,15,730.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215629,49,2371.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215634,60,2753.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215638,18,942.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215643,20,1052.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215647,14,624.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215651,20,1062.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215700,65,3082.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215710,27,1192.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215714,17,736.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215719,19,902.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215724,26,1247.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215731,16,867.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215742,53,2525.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215757,40,1832.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215806,14,726.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215810,9,577.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215813,10,558.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215819,23,1012.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215825,47,2283.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215830,7,339.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215837,56,2561.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215847,21,868.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215852,16,862.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215901,81,3834.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215912,30,1420.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215916,11,556.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215921,33,1533.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215927,16,864.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215931,20,866.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215935,8,494.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215945,89,3977.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215956,12,696.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311215959,15,678.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220005,46,2159.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220013,28,1628.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220021,28,1462.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220028,15,778.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220037,51,2207.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220045,9,438.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220050,26,1304.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220056,33,1592.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220100,12,679.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220104,24,1168.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220112,85,3949.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220120,28,1256.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220123,9,484.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220126,3,279.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220131,59,2907.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220137,6,349.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220141,16,748.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220149,55,2825.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220155,2,229.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220158,10,528.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220206,55,2649.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220215,3,267.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220219,19,838.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220227,68,3167.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220235,9,412.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220240,32,1517.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220245,11,512.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220250,63,2977.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220253,6,309.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220257,21,944.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220303,16,876.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220309,18,884.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220316,46,2266.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220322,9,482.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220327,32,1486.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220334,23,1062.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220340,29,1396.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220345,2,215.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220348,11,554.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220351,10,554.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220356,32,1494.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220401,17,888.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220406,13,534.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220411,24,1162.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220420,60,2872.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220431,23,1140.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220435,18,794.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220440,16,718.0,0.0
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220445,28,1352.0,0.015625
2x2_slot_random_place_random_15_grasp_ver3_greedy_ver3,20260311220449,17,732.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213203,7,368.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213214,5,253.0,0.015625
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213240,8,446.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213245,7,321.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213256,8,460.0,0.015625
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213306,6,208.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213312,10,498.0,0.015625
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213320,14,830.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213328,19,964.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213336,8,503.0,0.015625
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213342,14,726.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213352,46,2227.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213411,14,564.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213429,8,576.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213434,15,688.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213439,12,520.0,0.015625
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213443,7,326.0,0.015625
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213448,8,466.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213453,17,952.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213458,21,1148.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213502,5,247.0,0.0
2x2_slot_random_place_random_15_greedy_ver3_grasp_ver3,20260311213506,8,483.0,0.0
