mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,30,118,(2;2;1),(0;0;7),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,52,118,(2;2;2),(0;0;6),50,130,130.0,30.0 + 20.0 + 30.0
3,2,reshuffle,74,118,(2;2;3),(0;0;5),80,160,160.0,30.0 + 20.0 + 30.0
4,0,reshuffle,96,118,(2;2;4),(0;0;4),120,200,200.0,30.0 + 20.0 + 30.0
5,1,target,118,118,(2;2;5),WS 1 (Port 1),150,250,250.0,30.0 + 30.0 + 30.0 + 10.0
6,0,return,118,118,WS 1 (Port 1),(0;0;3),268,338,338.0,30.0 + 10.0 + 30.0
7,2,reshuffle,25,135,(2;7;1),(0;0;2),205,368,368.0,30.0 + 103.0 + 30.0
8,1,reshuffle,47,135,(2;7;2),(0;0;1),295,400,400.0,30.0 + 45.0 + 30.0
9,0,reshuffle,69,135,(2;7;3),(0;0;0),383,488,488.0,30.0 + 45.0 + 30.0
10,2,reshuffle,91,135,(2;7;4),(0;1;7),413,513,513.0,30.0 + 40.0 + 30.0
11,1,reshuffle,113,135,(2;7;5),(0;1;6),445,545,545.0,30.0 + 40.0 + 30.0
12,0,target,135,135,(2;7;6),WS 1 (Port 1),533,658,658.0,30.0 + 55.0 + 30.0 + 10.0
13,0,return,135,135,WS 1 (Port 1),(0;1;5),808,883,883.0,30.0 + 15.0 + 30.0
